Restaurant,Menu Header,Menu Item,Rate,What people love here
Prij,Non Veg Starters,Indori Tandoori Murgh (Half),200,
Prij,Non Veg Starters,Indori Tandoori Murgh (Full),300,
Prij,Non Veg Starters,Murgh Guldasta,350,
Prij,Non Veg Starters,Murgh Malai Tikka,249,
Prij,Non Veg Starters,Murgh Hazari,249,
Prij,Non Veg Starters,Murgh Tikka,249,
Prij,Non Veg Starters,Murgh Peshawari Tikka,249,
Prij,Non Veg Starters,Boti Murgh Tikka,249,
Prij,Non Veg Starters,Murgh Kalimirch Tikka,249,
Prij,Non Veg Starters,Bhuna Murgh [8 Pieces],249,
Prij,Non Veg Starters,Bharwan Tangdi Kabab,249,
Prij,Non Veg Starters,Chicken Manchurian [12 Pieces],190,
Prij,Non Veg Starters,Chicken Sathay,220,
Prij,Non Veg Starters,Tangdi Kabab,220,
Prij,Non Veg Starters,Chicken 65 [12 Pieces],199,
Prij,Non Veg Starters,Chicken Lollipop [6 Pieces],250,
Prij,Non Veg Starters,Chilli Chicken [12 Pieces],210,
Prij,Non Veg Starters,Indori Chicken Strips,220,
Prij,Non Veg Starters,Lemon Chicken,220,
Prij,Non Veg Starters,Garlic Chicken,230,
Prij,Non Veg Starters,Indori Chicken Nuggets,220,
Prij,Non Veg Starters,Bhuna Gosht,259,
Prij,Non Veg Starters,Fish Fry Indori [8 Pieces],220,
Prij,Non Veg Starters,Fish Amritsari,299,
Prij,Non Veg Starters,Fish Finger,299,
Prij,Non Veg Starters,Fish Tikka,220,
Prij,Non Veg Starters,Fish Malai Tikka,220,
Prij,Kashmiri Veg Starters,Paneer Kabab Kanti,190,
Prij,Kashmiri Veg Starters,Nadur Monge,160,
Prij,Kashmiri Veg Starters,Veth Chaman,180,
Prij,Kashmiri Veg Starters,Tadoori Aloo,110,
Prij,Kashmiri Veg Starters,Aloo Churma,110,
Prij,Kashmiri Veg Starters,Tandoor Se Soya Chaap,180,
Prij,Kashmiri Veg Starters,Yaaz,140,
Prij,Kashmiri Non Veg Starters,Chicken Kabab Kanti,250,
Prij,Kashmiri Non Veg Starters,Chicken Yankhi (Half),170,
Prij,Kashmiri Non Veg Starters,Chicken Yankhi (Full),240,
Prij,Kashmiri Non Veg Starters,Kashmiri Chicken Kanti,200,
Prij,Kashmiri Non Veg Starters,Boneless Mutton Kanti (Half),270,
Prij,Kashmiri Non Veg Starters,Boneless Mutton Kanti (Full),350,
Prij,Kashmiri Non Veg Starters,Mutton Yakhni (Half),199,
Prij,Kashmiri Non Veg Starters,Mutton Yakhni (Full),299,
Prij,Kashmiri Non Veg Starters,Kabar-Gah,400,
Prij,Kashmiri Non Veg Starters,Seekh Kebab,220,
Prij,Kashmiri Non Veg Starters,Tabakh Maaz,300,
Prij,Kashmiri Non Veg Starters,Marinated Fried Fish,200,
Prij,Kashmiri Non Veg Starters,Talith Gadd,200,
Prij,Veg Main Course,Paneer Makhani,199,
Prij,Veg Main Course,Paneer Lazeez,199,
Prij,Veg Main Course,Paneer Khurchan,199,
Prij,Veg Main Course,Paneer Tikka Masala,199,
Prij,Veg Main Course,Paneer Aurangabadi,199,
Prij,Veg Main Course,Paneer Lababdar,199,
Prij,Veg Main Course,Kadhai Paneer,199,
Prij,Veg Main Course,Special Paneer Punjabi,210,
Prij,Veg Main Course,Matar Palak Paneer,170,
Prij,Veg Main Course,Matar Paneer,150,
Prij,Veg Main Course,Palak Paneer,150,
Prij,Veg Main Course,Shahi Methi,140,
Prij,Veg Main Course,Mashroom Matar,150,
Prij,Veg Main Course,Veg Jaipuri,140,
Prij,Veg Main Course,Corn Palak,140,
Prij,Veg Main Course,Deewani Handi,160,
Prij,Veg Main Course,Veg Makhani,160,
Prij,Veg Main Course,Veg Kadhai,140,
Prij,Veg Main Course,Mixed Veg,150,
Prij,Veg Main Course,Navratan Korma,140,
Prij,Veg Main Course,Chana Masala,150,
Prij,Veg Main Course,Dum Aloo Kashmiri,149,
Prij,Veg Main Course,Dum Aloo Bhojpuri,149,
Prij,Veg Main Course,Malai Kofta,150,
Prij,Veg Main Course,Zafrani Kofta,150,
Prij,Veg Main Course,Hariyali Kofta,150,
Prij,Veg Main Course,Methi Matar Malai,150,
Prij,Veg Main Course,Aloo Palak,110,
Prij,Veg Main Course,Aloo Jeera,150,
Prij,Veg Main Course,Stuffed Tomato,130,
Prij,Veg Main Course,Stuffed Capsicum,130,
Prij,Veg Main Course,Indori Sev Tamatar,139,
Prij,Veg Main Course,Veg Kolhapuri,150,
Prij,Veg Main Course,Paneer Kolhapuri,199,
Prij,Veg Main Course,White Kaju Curry,180,
Prij,Veg Main Course,Red Kaju Curry,180,
Prij,Dal Main Course,Dal Fry,100,
Prij,Dal Main Course,Dal Tadka,109,
Prij,Dal Main Course,Dal Makhani,129,
Prij,Dal Main Course,Dal Panchrangi,150,
Prij,Dal Main Course,Dal Kabila,149,
Prij,Non Veg Main Course,Egg Curry,110,
Prij,Non Veg Main Course,Egg Masala,100,
Prij,Non Veg Main Course,Egg Bhurji,99,
Prij,Non Veg Main Course,Murgh Makhani,250,
Prij,Non Veg Main Course,Murgh Makhani,250,
Prij,Non Veg Main Course,Murgh Rezala,250,
Prij,Non Veg Main Course,Murgh Peshawari Masala,250,
Prij,Non Veg Main Course,Murgh Handi [4 Pieces],259,
Prij,Non Veg Main Course,Murgh Mughlai,250,
Prij,Non Veg Main Course,Murgh Tikka Masala,269,
Prij,Non Veg Main Course,Murgh Khurchan,269,
Prij,Non Veg Main Course,Murgh Afghani,269,
Prij,Non Veg Main Course,Murgh Lazeez,269,
Prij,Non Veg Main Course,Chicken Curry,269,
Prij,Non Veg Main Course,Chicken Tawa,299,
Prij,Non Veg Main Course,Mutton Curry,299,
Prij,Non Veg Main Course,Mutton Masala,310,
Prij,Non Veg Main Course,Mutton Rogan Josh,310,
Prij,Non Veg Main Course,Mutton Punjabi,300,
Prij,Non Veg Main Course,Dhaba Gosht,300,
Prij,Non Veg Main Course,Fish Bengali Curry,269,
Prij,Non Veg Main Course,Fish Masala,269,
Prij,Non Veg Main Course,Fish Curry,279,
Prij,Kashmiri Veg Main Course,Hask and Nadur,190,
Prij,Kashmiri Veg Main Course,Kashmiri Paneer,170,
Prij,Kashmiri Veg Main Course,Methi Chaman,140,
Prij,Kashmiri Veg Main Course,Kashmiri Malai Kofta,199,
Prij,Kashmiri Veg Main Course,Chok Wangun,110,
Prij,Kashmiri Veg Main Course,Kashmiri Dum Aloo,110,
Prij,Kashmiri Veg Main Course,Rajma Kashmiri,100,
Prij,Kashmiri Veg Main Course,Mujeh Chutney,75,
Prij,Kashmiri Non Veg Main Course,Thool Zamboor [6 Egg],240,
Prij,Kashmiri Non Veg Main Course,Dogri Chicken Masala (Half),190,
Prij,Kashmiri Non Veg Main Course,Dogri Chicken Masala (Full),260,
Prij,Kashmiri Non Veg Main Course,Chicken Kaliya (Half),190,
Prij,Kashmiri Non Veg Main Course,Chicken Kaliya (Full),240,
Prij,Kashmiri Non Veg Main Course,Mutton Kaliya (Half),260,
Prij,Kashmiri Non Veg Main Course,Mutton Kaliya (Full),340,
Prij,Kashmiri Non Veg Main Course,Rista,300,
Prij,Kashmiri Non Veg Main Course,Kashmiri Rogan Josh,390,
Prij,Kashmiri Non Veg Main Course,Kashmiri Mutton Kofta,270,
Prij,Kashmiri Non Veg Main Course,Gushtaba,299,
Prij,Kashmiri Non Veg Main Course,Fish Varutharacha Curry (Half),170,
Prij,Kashmiri Non Veg Main Course,Fish Varutharacha Curry (Full),260,
Prij,Breads,Tandoori Roti,15,
Prij,Breads,Tandoori Butter Roti,20,
Prij,Breads,Missi Roti,22,
Prij,Breads,Laccha Parantha,22,
Prij,Breads,Khasta Roti,25,
Prij,Breads,Naan,25,
Prij,Breads,Butter Naan,30,
Prij,Breads,Baby Kulcha,25,
Prij,Breads,Assorted Bread Basket [8 Types],220,
Prij,Breads,Garlic Naan,35,
Prij,Breads,Chilli Garlic Naan,35,
Prij,Breads,Chana Kulcha,80,
Prij,Rice and Biryani,Steamed Rice,99,
Prij,Rice and Biryani,Jeera Rice,120,
Prij,Rice and Biryani,Peas Pulao,129,
Prij,Rice and Biryani,Veg Pulao,139,
Prij,Rice and Biryani,Kashmiri Pulao,199,
Prij,Rice and Biryani,Tandoori Veg Biryani,150,
Prij,Rice and Biryani,Indori Veg Biryani,120,
Prij,Rice and Biryani,Birbal Ki Khichdi,150,
Prij,Rice and Biryani,Butter Ki Khichdi,150,
Prij,Rice and Biryani,Tawa Pulao,80,
Prij,Rice and Biryani,PaneerTawa Pulao,100,
Prij,Rice and Biryani,Cheese Tawa Pulao,80,
Prij,Rice and Biryani,Yakhni Pulao,199,
Prij,Rice and Biryani,Kashmiri Veg Pulao,120,
Prij,Rice and Biryani,Egg Biryani,199,
Prij,Rice and Biryani,Murgh Biryani,250,
Prij,Rice and Biryani,Kashmiri Chicken Pulao,170,
Prij,Rice and Biryani,Gosht Lucknowi Biryani,299,
Prij,Rice and Biryani,Kashmiri Mutton Pulao,250,
Prij,Fried Rice and Noodles,Veg Fried Rice,150,
Prij,Fried Rice and Noodles,Veg Hakka Noodles,150,
Prij,Fried Rice and Noodles,Chicken Fried Rice,210,
Prij,Fried Rice and Noodles,Chicken Hakka Noodles,170,
Prij,Breakfast,Steamed Indori Poha,10,
Prij,Breakfast,1 Aloo Paratha,30,
Prij,Breakfast,Gobhi Paratha,40,
Prij,Breakfast,Matar Paratha,40,
Prij,Breakfast,Paneer Paratha,40,
Prij,Breakfast,Cheese Paratha,40,
Prij,Breakfast,Poori Bhaji,50,
Prij,Breakfast,Jalebi [1 kg],300,
Prij,Breakfast,Imarti [1 kg],400,
Prij,Pasta,Veg Pasta,159,
Prij,Pasta,Chicken Pasta,249,
Prij,Corn Dishes,Moong Pakoda,60,
Prij,Corn Dishes,Paneer Pakoda,70,
Prij,Corn Dishes,Veg Pakoda,80,
Prij,Corn Dishes,Corn Pakoda,90,
Prij,Corn Dishes,Corn Bhel,80,
Prij,Corn Dishes,Corn Chaat,50,
Prij,Snacks and Chaats,Pav Bhaji,100,
Prij,Snacks and Chaats,Paneer Pav Bhaji,120,
Prij,Snacks and Chaats,Cheese Pav Bhaji,140,
Prij,Snacks and Chaats,Chole Bhature,80,
Prij,Snacks and Chaats,Khasta Chaat,40,
Prij,Snacks and Chaats,Veg Cutlet,50,
Prij,Snacks and Chaats,Crispy Corn,160,
Prij,Snacks and Chaats,Indori Potato Wedges,160,
Prij,Snacks and Chaats,Chana Chaat,40,
Prij,Snacks and Chaats,Peanut Chaat,40,
Prij,Snacks and Chaats,Chana Roast,50,
Prij,Snacks and Chaats,Peanut Roast,50,
Prij,Accompaniments,Onion Salad,30,
Prij,Accompaniments,Fresh Green Salad,50,
Prij,Accompaniments,Kachumber Salad,80,
Prij,Accompaniments,Plain Curd,50,
Prij,Accompaniments,Boondi Raita,60,
Prij,Accompaniments,Veg Raita,60,
Prij,Accompaniments,Aloo Pudina Raita,50,
Prij,Accompaniments,Pineapple Raita,70,
Prij,Accompaniments,Fruit Raita,99,
Prij,Accompaniments,Roast Papad,15,
Prij,Accompaniments,Fry Papad,15,
Prij,Accompaniments,Masal Papad,30,
Regt,Starters,Chicken Tikka,290,
Regt,Main Course,Malai Kofta,230,
Regt,Main Course,Paneer Pasanda,240,
Regt,Main Course,Paneer Punjabi,250,
Regt,Main Course,Mutton Roghan Josh,350,
Regt,Veg Starters,Veg Spring Roll,200,
Regt,Veg Starters,Veg Kothe,180,
Regt,Veg Starters,Veg Maharaja,200,
Regt,Veg Starters,Veg Manchurian,180,
Regt,Veg Starters,Chilly Paneer,210,
Regt,Veg Starters,Paneer Schezwan,240,
Regt,Veg Starters,Paneer Mexican Roll,260,
Regt,Veg Starters,Paneer Manchurian,240,
Regt,Veg Starters,Paneer Patiala Tikka,240,
Regt,Veg Starters,Paneer Tikka,230,
Regt,Veg Starters,Paneer Malai Tikka,240,
Regt,Veg Starters,Paneer Lahsuni Tikka,240,
Regt,Veg Starters,Paneer Hariyali Tikka,240,
Regt,Veg Starters,Paneer Achari Tikka,240,
Regt,Veg Starters,Paneer Kali Mirchi,200,
Regt,Veg Starters,Paneer Pathrani Tikka,280,
Regt,Veg Starters,Paneer Makhmali Kabab,280,
Regt,Veg Starters,Veg Platter,390,
Regt,Veg Starters,Hara Bhara Kabab,190,
Regt,Veg Starters,Dahi Roll,200,
Regt,Veg Starters,Tandoori Aloo,180,
Regt,Veg Starters,Veg Seekh Kabab,210,
Regt,Veg Starters,Mushroom Tikka,210,
Regt,Veg Starters,Chilly Mushroom,200,
Regt,Veg Starters,Drumstick Veg,210,
Regt,Veg Starters,Cheese Ball,210,
Regt,Veg Starters,Cheese Onion Kabab,240,
Regt,Veg Starters,Corn Seekh Kebab,210,
Regt,Veg Starters,Crispy Corn,190,
Regt,Veg Starters,Crispy Veg,170,
Regt,Veg Starters,Chilly Honey Potato,180,
Regt,Veg Starters,Kaju Seekh Kabab,230,
Regt,Non Veg Starters,Boiled Eggs,40,
Regt,Non Veg Starters,Eggs Fry,50,
Regt,Non Veg Starters,Egg Pakoda,70,
Regt,Non Veg Starters,Egg Bhurji ,110,
Regt,Non Veg Starters,Egg Chilly,140,
Regt,Non Veg Starters,Tandoori Eggs,160,
Regt,Non Veg Starters,Masala Omelette,120,
Regt,Non Veg Starters,Masala Cheese Omelette,160,
Regt,Non Veg Starters,Whole White Omelette,140,
Regt,Non Veg Starters,Mushroom Omelette,160,
Regt,Non Veg Starters,Chicken Kerala Kabab,310,
Regt,Non Veg Starters,Dil Khush Kabab,370,
Regt,Non Veg Starters,Chicken Hariyali Tikka,340,
Regt,Non Veg Starters,Chicken Laziz Kabab,350,
Regt,Non Veg Starters,Chicken Peshawari Kabab,350,
Regt,Non Veg Starters,Chicken Chilly Milli Kabab,350,
Regt,Non Veg Starters,Chicken Lemon Kabab,310,
Regt,Non Veg Starters,Chicken Lahori Kabab,340,
Regt,Non Veg Starters,Chicken Junglee Kabab,350,
Regt,Non Veg Starters,Chicken Angara,290,
Regt,Non Veg Starters,Chimmi Chooli Chicken,330,
Regt,Non Veg Starters,Pahadi Chicken,280,
Regt,Non Veg Starters,Tandoori Chicken Half,220,
Regt,Non Veg Starters,Tandoori Chicken Full,380,
Regt,Non Veg Starters,Chicken Tikka,290,
Regt,Non Veg Starters,Chicken Malai Tikka,310,
Regt,Non Veg Starters,Boti Chicken,290,
Regt,Non Veg Starters,Chilly Chicken,300,
Regt,Non Veg Starters,Chicken Lollypop,310,
Regt,Non Veg Starters,Chicken Schezwan,320,
Regt,Non Veg Starters,Chicken Kaali Mirch,280,
Regt,Non Veg Starters,Bhuna Gosht Dry,340,
Regt,Non Veg Starters,Keema Kaleji,380,
Regt,Non Veg Starters,Mutton Seekh Kabab,310,
Regt,Non Veg Starters,Fish Malai Tikka,330,
Regt,Non Veg Starters,Lahsuni Fish Tikka,360,
Regt,Non Veg Starters,Fish Amritsari,340,
Regt,Non Veg Starters,Fish Finger,350,
Regt,Non Veg Starters,Fish Fry,330,
Regt,Non Veg Starters,Sesame Grilled Fish,350,
Regt,Non Veg Starters,Fish Australian,350,
Regt,Non Veg Starters,Non Veg Platter,590,
Regt,Veg Main Course,Aloo Gobhi,140,
Regt,Veg Main Course,Bhindi Masala,160,
Regt,Veg Main Course,Kashmiri Dum Aloo,170,
Regt,Veg Main Course,Methi Mutter Malai,210,
Regt,Veg Main Course,Malai Kofta,230,
Regt,Veg Main Course,Masala Kofta,230,
Regt,Veg Main Course,Corn Palak Kofta,180,
Regt,Veg Main Course,Methi Palak Papad Ki Subzi,230,
Regt,Veg Main Course,Papad Jaandaar,240,
Regt,Veg Main Course,Kaju Curry,250,
Regt,Veg Main Course,Navratan Korma,230,
Regt,Veg Main Course,Lahsuni Palak,210,
Regt,Veg Main Course,Veg Kofta,230,
Regt,Veg Main Course,Veg Maharani,240,
Regt,Veg Main Course,Veg Kadai,190,
Regt,Veg Main Course,Veg Handi,190,
Regt,Veg Main Course,Veg Makhanwala,230,
Regt,Veg Main Course,Mix Veg,220,
Regt,Veg Main Course,Paneer Do Pyaza,230,
Regt,Veg Main Course,Palak Paneer,230,
Regt,Veg Main Course,Mutter Paneer,230,
Regt,Veg Main Course,Shahi Paneer,240,
Regt,Veg Main Course,Kadai Paneer,240,
Regt,Veg Main Course,Butter Paneer Masala,240,
Regt,Veg Main Course,Paneer Tikka Masala,240,
Regt,Veg Main Course,Paneer Lababdar,240,
Regt,Veg Main Course,Paneer Hyderabadi,240,
Regt,Veg Main Course,Paneer Pasanda,240,
Regt,Veg Main Course,Paneer Handi,250,
Regt,Veg Main Course,Paneer Makhanwala,250,
Regt,Veg Main Course,Paneer Punjabi,250,
Regt,Veg Main Course,Paneer Kofta,260,
Regt,Dal Main Course,Dal Fry,140,
Regt,Dal Main Course,Dal Tadka,150,
Regt,Dal Main Course,Dal Makhani,160,
Regt,Dal Main Course,Dal Punjabi,170,
Regt,Dal Main Course,Dal Sultani,170,
Regt,Dal Main Course,Dal Panchratan,170,
Regt,Non Veg Main Course,Egg Curry,160,
Regt,Non Veg Main Course,Egg Masala,120,
Regt,Non Veg Main Course,Chicken Home Style,300,
Regt,Non Veg Main Course,Chicken Masala,330,
Regt,Non Veg Main Course,Chicken Roghan Josh,340,
Regt,Non Veg Main Course,Chicken Razala,350,
Regt,Non Veg Main Course,Bhuna Chicken,350,
Regt,Non Veg Main Course,Classic Butter Chicken,330,
Regt,Non Veg Main Course,Punjabi Chicken,330,
Regt,Non Veg Main Course,Bhuna Fish,370,
Regt,Non Veg Main Course,Fish Curry,350,
Regt,Non Veg Main Course,Fish Masala,350,
Regt,Non Veg Main Course,Fish Tikka Masala,350,
Regt,Non Veg Main Course,Fish Bengali Style,370,
Regt,Non Veg Main Course,Mutton Home Style,330,
Regt,Non Veg Main Course,Mutton R9,390,
Regt,Non Veg Main Course,Mutton Roghan Josh,350,
Regt,Non Veg Main Course,Mutton Keema Masala,360,
Regt,Non Veg Main Course,Bhuna Mutton,370,
Regt,Breads,Tawa Roti,10,
Regt,Breads,Tandoori Roti,15,
Regt,Breads,Tandoori Butter Roti,20,
Regt,Breads,Missi Roti,30,
Regt,Breads,Naan,25,
Regt,Breads,Butter Naan,30,
Regt,Breads,Garlic Naan,40,
Regt,Breads,Chilly Garlic Naan,50,
Regt,Breads,Cheese Chilly Garlic Naan,60,
Regt,Breads,Lachha Paratha,30,
Regt,Breads,Stuffed Kulcha,40,
Regt,Breads,Mix Bread Basket,180,
Regt,Rice and Biryani,Steamed Rice,100,
Regt,Rice and Biryani,Jeera Rice,120,
Regt,Rice and Biryani,Curd Rice,140,
Regt,Rice and Biryani,Veg Pulao,135,
Regt,Rice and Biryani,Veg Lemon Rice,160,
Regt,Rice and Biryani,Peas Pulao,135,
Regt,Rice and Biryani,Veg Dum Biryani,180,
Regt,Rice and Biryani,Butter Khichdi,180,
Regt,Non Veg Rice and Biryani,Chicken Biryani  ,300,
Regt,Non Veg Rice and Biryani,Mutton Dum Biryani,330,
Regt,Veg Fried Rice,Veg Fried Rice  ,160,
Regt,Veg Fried Rice,Mexican Rice,160,
Regt,Veg Fried Rice,Veg Schezwan Fried Rice,180,
Regt,Non Veg Fried Rice,Egg Fried Rice,180,
Regt,Non Veg Fried Rice,Chicken Fried Rice,190,
Regt,Non Veg Fried Rice,Chicken Schezwan Fried Rice,230,
Regt,Non Veg Fried Rice,Chicken Mexican Rice,240,
Regt,Noodles,Veg Hakka Noodles,180,
Regt,Noodles,Veg Schezwan Noodles,180,
Regt,Noodles,Veg Singapori Noodles,180,
Regt,Pizza and Pasta,White Alfredo Pasta,289,
Regt,Pizza and Pasta,Arrabiata Pasta,279,
Regt,Pizza and Pasta,Del Brown Pasta,299,
Regt,Pizza and Pasta,Margherita Pizza,269,
Regt,Pizza and Pasta,American Corn Pizza,289,
Regt,Pizza and Pasta,Mushroom Pizza,309,
Regt,Pizza and Pasta,Chicken Tikka Pizza,369,
Regt,Pizza and Pasta,Chicken Pizza,339,
Regt,Veg Sandwiches,Vegetable Sandwich,89,
Regt,Veg Sandwiches,Cheese Chutney Sandwich,99,
Regt,Veg Sandwiches,Mayonaise Delight Sandwich,129,
Regt,Veg Sandwiches,Spinach Corn Sandwich,129,
Regt,Veg Sandwiches,Russian Sandwich,129,
Regt,Veg Sandwiches,Paneer Pizza Cheese Sandwich,129,
Regt,Veg Sandwiches,Paneer Overloaded Sandwich,139,
Regt,Veg Sandwiches,Snow Pizza Sandwich,149,
Regt,Veg Sandwiches,Cheese Corn Pizza Sandwich,159,
Regt,Veg Sandwiches,Veg Club Sandwich,169,
Regt,Veg Sandwiches,Tandoori Club Sandwich,189,
Regt,Non Veg Sandwiches,Chicken Tikka Sandwich,169,
Regt,Non Veg Sandwiches,Chicken Junglee Sandwich,139,
Regt,Quick Bites,Plain Garlic Bread,90,
Regt,Quick Bites,Cheese Garlic Bread,110,
Regt,Quick Bites,Chilly Cheese Garlic Bread,130,
Regt,Quick Bites,Cheese Corn Garlic Bread,140,
Regt,Quick Bites,Exotica Garlic Bread,150,
Regt,Antrea,Peanut Chat,90,
Regt,Antrea,French Fries,90,
Regt,Antrea,Masala Fries,150,
Regt,Antrea,Cheese Fries,150,
Regt,Antrea,Cheese Nuggets,150,
Regt,Desserts and Beverages,Gulab Jamun,50,
Regt,Desserts and Beverages,Gulab Jamun with Rabdi,80,
Roti,VEGETARIAN,Veg. Chowmin,100,
Roti,VEGETARIAN,Veg. Manchurian,120,
Roti,VEGETARIAN,Veg Kothe,120,
Roti,VEGETARIAN,Cripsy Veg,120,
Roti,VEGETARIAN,Veg. Lollipop,150,
Roti,VEGETARIAN,Chilli Paneer,140,
Roti,VEGETARIAN,Paneer 65,150,
Roti,VEGETARIAN,Cripsy Corn,100,
Roti,VEGETARIAN,Chana Chilli,120,
Roti,VEGETARIAN,Veg. Chopsuey,130,
Roti,VEGETARIAN,Mushroom Chilli,140,
Roti,NON-VEGETARIAN,Egg Chowmin,120,
Roti,NON-VEGETARIAN,Chilli Chicken,240,
Roti,NON-VEGETARIAN,Chicken 65,240,
Roti,NON-VEGETARIAN,Fish 65,220,
Roti,NON-VEGETARIAN,Chicken Manchurian,220,
Roti,Beverages,Tea ,20,
Roti,Beverages,Green Tea,30,
Roti,Beverages,Lemon Tea,30,
Roti,Beverages,Coffee,40,
Roti,Beverages,Black Coffee,30,
Roti,Beverages,Cold Coffee,60,
Roti,Beverages,Sweet Lassi,40,
Roti,Beverages,Butter Milk,30,
Roti,Beverages,Mineral Water,20,
Roti,Beverages,Lemon Water,20,
Roti,Beverages,Soda,25,
Roti,Beverages,Sweet Lime Soda,30,
Roti,Beverages,Cold Drinks,50,
Roti,Beverages,Red Bull,120,
Roti,Meal Options,Chola Bhatura,120,
Roti,Meal Options,Vegetable Cheese Sandwich,100,
Roti,Meal Options,Vegetable Sandwich,80,
Roti,Roti Boti Veg. Meal Box,"Vegetable (Seasonal), Plain Rice, Salad,Papad and 4 Tava Roti ",160,
Roti,Roti Boti Royal Veg.Meal Box,"Dal, Vegetable (Seasonal), Paneer Prepration, Pulao, Raita, Salad, Papad and 4 Tava Roti",200,
Roti,Vegetarian,Platter 10 pcs (Assorted) ,250,
Roti,Vegetarian,Special Paneer,200,
Roti,NON-VEGETARIAN,Platter 16 pcs,600,
Roti,NON-VEGETARIAN,Special Mutton Rara (Half),350,
Roti,NON-VEGETARIAN,Special Mutton Rara (Full),600,
Roti,NON-VEGETARIAN,Special Chicken Rara (Half),300,
Roti,NON-VEGETARIAN,Special Chicken Rara (Full),500,
Roti,VEGETARIAN,Aloo Mutter,100,
Roti,VEGETARIAN,Jeera Aloo,90,
Roti,VEGETARIAN,Gobhi Mutter,100,
Roti,VEGETARIAN,Senv Tamatar,90,
Roti,VEGETARIAN,Veg. Kolhapuri,90,
Roti,VEGETARIAN,Dum Aloo,120,
Roti,VEGETARIAN,Aloo Palak,90,
Roti,VEGETARIAN,Chana Masala,90,
Roti,VEGETARIAN,Bhindi Masala,90,
Roti,VEGETARIAN,Bhindi Kurmuri,100,
Roti,VEGETARIAN,Corn Palak,120,
Roti,VEGETARIAN,Tawa Veg,120,
Roti,VEGETARIAN,Masala Kofta,130,
Roti,VEGETARIAN,Malai Kofta,150,
Roti,VEGETARIAN,Navratan Korma,160,
Roti,VEGETARIAN,Methi malai Mutter,160,
Roti,VEGETARIAN,Kaju Curry,180,
Roti,VEGETARIAN,Mushroom Masala,160,
Roti,VEGETARIAN,Royal Veg,180,
Roti,VEGETARIAN,Veg. Jaipuri,160,
Roti,Paneer Preparations,Palak Paneer,140,
Roti,Paneer Preparations,Mutter Paneer,130,
Roti,Paneer Preparations,Butter Paneer Masal,140,
Roti,Paneer Preparations,Paneer Hyderabadi,150,
Roti,Paneer Preparations,Paneer Punjabi,150,
Roti,Paneer Preparations,Paneer Chatpata,150,
Roti,Paneer Preparations,Shahi Paneer,160,
Roti,Paneer Preparations,Kaju Paneer,180,
Roti,Paneer Preparations,Paneer Pasanda,170,
Roti,Paneer Preparations,Kadhai Paneer,160,
Roti,Paneer Preparations,Paneer Tikka Masal,180,
Roti,Paneer Preparations,Paneer Mushroom Masal,170,
Roti,Daal Selections,Daal Fry,80,
Roti,Daal Selections,Daal Tadka,90,
Roti,Daal Selections,Dall Jeera,90,
Roti,Daal Selections,Daal Makhani,150,
Roti,Breads,Roti Tawa/Tandoori,12,
Roti,Breads,Rotu Tawa/Tandoori with butter,15,
Roti,Breads,Missi Roti,20,
Roti,Breads,Khasta Roti,30,
Roti,Breads,Plain Naan,30,
Roti,Breads,Butter Naan,35,
Roti,Breads,Chilli Garlic Naan,70,
Roti,Breads,Kulcha,50,
Roti,Breads,Plain Paratha,30,
Roti,Breads,Stuffed Paratha,50,
Roti,Breads,Aloo Paratha,40,
Roti,Breads,Lachha Paratha,40,
Roti,Breads,Paneer Paratha,60,
Roti,Breads,Senv Paratha,50,
Roti,Bread NON VEGETARIAN,Chicken Keema Paratha,100,
Roti,NON-VEGETARIAN,Egg Curry,90,
Roti,NON-VEGETARIAN,Egg Masala,100,
Roti,NON-VEGETARIAN,Egg Bhurji Curry,120,
Roti,Murgh Specials,Chicken Curry (Half),220,
Roti,Murgh Specials,Chicken Curry (Full),360,
